"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type"
"[{""page_index"":0,""viewing_time"":41322.18499999726}]","41323.57999999658","instructions","0","41378","0.0-0.0","SS1604513317537","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15592.755000019679},{""page_index"":1,""viewing_time"":8560.00500000664},{""page_index"":2,""viewing_time"":5568.614999996498},{""page_index"":3,""viewing_time"":5392.129999992903},{""page_index"":4,""viewing_time"":4503.1700000108685},{""page_index"":5,""viewing_time"":1753.0399999814108},{""page_index"":6,""viewing_time"":5390.885000000708},{""page_index"":7,""viewing_time"":3152.2249999979977},{""page_index"":8,""viewing_time"":2945.0050000159536}]","52858.580000000075","instructions","1","94241","0.0-1.0","SS1604513317537","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11793.395000015153},{""page_index"":1,""viewing_time"":32696.079999994254},{""page_index"":2,""viewing_time"":2719.665000011446}]","47209.700000006706","instructions","2","141455","0.0-2.0","SS1604513317537","","","","","","","","","","","","","","",""
"","4076.4100000087637","practice-block","3","145741","0.0-3.0","SS1604513317537","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","4276.410000008764","","","",""
"","null","html-keyboard-response","4","146613","0.0-4.0","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","530.399999988731","practice-block","5","147350","0.0-5.0","SS1604513317537","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","730.399999988731","","","",""
"","null","html-keyboard-response","6","148430","0.0-6.0","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","10325.270000001183","practice-block","7","158965","0.0-7.0","SS1604513317537","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","10525.270000001183","yes","7165.8600000082515","",""
"","null","html-keyboard-response","8","159962","0.0-8.0","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","251.54999998630956","practice-block","9","163140","0.0-9.0-0.0","SS1604513317537","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","451.54999998630956","","","",""
"","1337.0599999907427","practice-block","10","170006","0.0-9.1-0.1","SS1604513317537","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1537.0599999907427","","","",""
"","4247.9099999764","practice-block","11","174462","0.0-9.2-0.2","SS1604513317537","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","4447.9099999764","yes","71.48499999311753","",""
"","null","html-keyboard-response","12","175315","0.0-10.0","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","75.01000000047497","practice-block","13","175606","0.0-11.0","SS1604513317537","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","275.010000000475","","","",""
"[{""page_index"":0,""viewing_time"":2291}]","2291","task-instructions","14","177904","0.0-12.0","SS1604513317537","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":12018.500000005588},{""page_index"":1,""viewing_time"":14447.954999981448},{""page_index"":2,""viewing_time"":3753.629999991972}]","30220.839999994496","instructions","15","208129","0.0-13.0","SS1604513317537","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","16","209342","0.0-14.0-0.0","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","3187.884999992093","stimulus-presentation","17","212759","0.0-14.0-1.0","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","3387.884999992093","yes","412.55499998806044","","background"
"","null","html-keyboard-response","18","213917","0.0-14.0-0.1","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","2053.359999990789","stimulus-presentation","19","216182","0.0-14.0-1.1","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","2253.359999990789","yes","517.5549999985378","","background"
"","null","html-keyboard-response","20","217064","0.0-14.0-0.2","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","534.8650000232738","stimulus-presentation","21","217814","0.0-14.0-1.2","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","734.8650000232738","","","","background"
"","null","html-keyboard-response","22","218995","0.0-14.0-0.3","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1296.2999999872409","stimulus-presentation","23","220501","0.0-14.0-1.3","SS1604513317537","<img src='images/complex/13.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1496.2999999872409","yes","832.5249999761581","","deviant"
"","null","html-keyboard-response","24","221307","0.0-14.0-0.4","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","864.5050000050105","stimulus-presentation","25","222397","0.0-14.0-1.4","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1064.5050000050105","yes","465.0100000144448","","background"
"","null","html-keyboard-response","26","223420","0.0-14.0-0.5","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","2178.844999987632","stimulus-presentation","27","225806","0.0-14.0-1.5","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","2378.844999987632","yes","306.944999989355","","background"
"","null","html-keyboard-response","28","226631","0.0-14.0-0.6","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","5197.845000016969","stimulus-presentation","29","232047","0.0-14.0-1.6","SS1604513317537","<img src='images/complex/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","5397.845000016969","","","","deviant"
"","null","html-keyboard-response","30","232887","0.0-14.0-0.7","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","96.83500000392087","stimulus-presentation","31","233205","0.0-14.0-1.7","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","296.83500000392087","","","","background"
"","null","html-keyboard-response","32","234489","0.0-14.0-0.8","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","5467.344999982743","stimulus-presentation","33","240166","0.0-14.0-1.8","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","5667.344999982743","","","","background"
"","null","html-keyboard-response","34","241032","0.0-14.0-0.9","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1087.4449999828357","stimulus-presentation","35","242370","0.0-14.0-1.9","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1287.4449999828357","","","","background"
"","null","html-keyboard-response","36","243359","0.0-14.0-0.10","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","5791.2300000025425","stimulus-presentation","37","249356","0.0-14.0-1.10","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","5991.2300000025425","yes","657.0650000066962","","background"
"","null","html-keyboard-response","38","250530","0.0-14.0-0.11","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","235.709999979008","stimulus-presentation","39","250973","0.0-14.0-1.11","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","435.709999979008","","","","background"
"","null","html-keyboard-response","40","252160","0.0-14.0-0.12","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","654.0100000274833","stimulus-presentation","41","253107","0.0-14.0-1.12","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","854.0100000274833","","","","background"
"","null","html-keyboard-response","42","254137","0.0-14.0-0.13","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","86.18500002194196","stimulus-presentation","43","254429","0.0-14.0-1.13","SS1604513317537","<img src='images/complex/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","286.18500002194196","","","","deviant"
"","null","html-keyboard-response","44","255665","0.0-14.0-0.14","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","471.1249999818392","stimulus-presentation","45","256342","0.0-14.0-1.14","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","671.1249999818392","yes","342.7499999816064","","background"
"","null","html-keyboard-response","46","257410","0.0-14.0-0.15","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","232.1349999983795","stimulus-presentation","47","257854","0.0-14.0-1.15","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","432.1349999983795","","","","background"
"","null","html-keyboard-response","48","258979","0.0-14.0-0.16","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","146.50999999139458","stimulus-presentation","49","259334","0.0-14.0-1.16","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","346.5099999913946","","","","background"
"","null","html-keyboard-response","50","260347","0.0-14.0-0.17","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","144.94500000728294","stimulus-presentation","51","260701","0.0-14.0-1.17","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","344.94500000728294","","","","background"
"","null","html-keyboard-response","52","261924","0.0-14.0-0.18","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","368.5500000137836","stimulus-presentation","53","262502","0.0-14.0-1.18","SS1604513317537","<img src='images/complex/14.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","568.5500000137836","","","","deviant"
"","null","html-keyboard-response","54","263468","0.0-14.0-0.19","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","199.2949999985285","stimulus-presentation","55","263884","0.0-14.0-1.19","SS1604513317537","<img src='images/simple/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","399.2949999985285","","","","target"
"","null","html-keyboard-response","56","264864","0.0-14.0-0.20","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","6532.290000002831","stimulus-presentation","57","271604","0.0-14.0-1.20","SS1604513317537","<img src='images/simple/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","6732.290000002831","yes","2381.099999998696","","target"
"","null","html-keyboard-response","58","272877","0.0-14.0-0.21","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1553.329999995185","stimulus-presentation","59","274637","0.0-14.0-1.21","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1753.329999995185","yes","296.4700000011362","","background"
"","null","html-keyboard-response","60","275487","0.0-14.0-0.22","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","382.4900000181515","stimulus-presentation","61","276086","0.0-14.0-1.22","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","582.4900000181515","","","","background"
"","null","html-keyboard-response","62","276972","0.0-14.0-0.23","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1102.4650000035763","stimulus-presentation","63","278285","0.0-14.0-1.23","SS1604513317537","<img src='images/complex/3.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1302.4650000035763","yes","294.25999999511987","","deviant"
"","null","html-keyboard-response","64","279597","0.0-14.0-0.24","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","920.0899999996182","stimulus-presentation","65","280725","0.0-14.0-1.24","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1120.0899999996182","yes","88.14499998698011","","background"
"","null","html-keyboard-response","66","281839","0.0-14.0-0.25","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","486.5099999879021","stimulus-presentation","67","282533","0.0-14.0-1.25","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","686.5099999879021","yes","78.3450000162702","","background"
"","null","html-keyboard-response","68","283678","0.0-14.0-0.26","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1908.9600000006612","stimulus-presentation","69","285798","0.0-14.0-1.26","SS1604513317537","<img src='images/simple/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","2108.9600000006612","yes","37.195000011706725","","target"
"","null","html-keyboard-response","70","286915","0.0-14.0-0.27","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","130.9000000183005","stimulus-presentation","71","287255","0.0-14.0-1.27","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","330.9000000183005","","","","background"
"","null","html-keyboard-response","72","288269","0.0-14.0-0.28","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","29.59499999997206","stimulus-presentation","73","288518","0.0-14.0-1.28","SS1604513317537","<img src='images/simple/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","229.59499999997206","","","","target"
"","null","html-keyboard-response","74","289445","0.0-14.0-0.29","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","110.47499999403954","stimulus-presentation","75","289765","0.0-14.0-1.29","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","310.47499999403954","","","","background"
"","null","html-keyboard-response","76","290760","0.0-14.0-0.30","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","83.84499998646788","stimulus-presentation","77","291055","0.0-14.0-1.30","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","283.8449999864679","","","","background"
"","null","html-keyboard-response","78","292088","0.0-14.0-0.31","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","137.40999999572523","stimulus-presentation","79","292445","0.0-14.0-1.31","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","337.40999999572523","","","","background"
"","null","html-keyboard-response","80","293388","0.0-14.0-0.32","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1278.1300000206102","stimulus-presentation","81","294901","0.0-14.0-1.32","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1478.1300000206102","yes","336.02000001701526","","background"
"","null","html-keyboard-response","82","296186","0.0-14.0-0.33","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","355.8350000239443","stimulus-presentation","83","296748","0.0-14.0-1.33","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","555.8350000239443","yes","35.92000002390705","","background"
"","null","html-keyboard-response","84","297608","0.0-14.0-0.34","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","931.8900000071153","stimulus-presentation","85","298750","0.0-14.0-1.34","SS1604513317537","<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1131.8900000071153","yes","331.91000000806525","","deviant"
"","null","html-keyboard-response","86","299781","0.0-14.0-0.35","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","763.5000000009313","stimulus-presentation","87","300753","0.0-14.0-1.35","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","963.5000000009313","","","","background"
"","null","html-keyboard-response","88","301850","0.0-14.0-0.36","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1171.7350000108127","stimulus-presentation","89","303230","0.0-14.0-1.36","SS1604513317537","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/7.png","images/simple/8.png","images/complex/7.png,images/complex/15.png,images/complex/13.png,images/complex/14.png,images/complex/3.png,images/complex/6.png,images/complex/8.png","0","null","","200","1371.7350000108127","","","","background"
"","null","html-keyboard-response","90","304285","0.0-14.0-0.37","SS1604513317537","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
